GEOID20,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,HOUSING20,POP20,af_t_f,am_t_f,pm_t_f,NAME,Totalpop,Hisp,NonHisp,OneRacepop,WhiteAlone,BlackAlone,AIANalone,AsianAlone,NHPIalone,OtherRaceAlone,TwoOrMorepop,geometry,percHisp,percNonHisp,percWhite,percBlack
515400010002018,51,540,001000,2018,Block 2018,G5040,U,15724,U,S,21236,0,+38.0350761,-078.4769185,32,59,93.67670966960766,71.66233504260028,87.54533527515552,"Block 2018, Block Group 2, Census Tract 10, Charlottesville city, Virginia",43,0,43,40,38,2,0,0,0,0,3,"list(c(-78.478368, -78.478296, -78.478224, -78.478132, -78.478014, -78.477901, -78.47782, -78.477727, -78.477662, -78.477511, -78.477439, -78.477369, -78.477208, -78.476977, -78.476463, -78.476067, -78.475876, -78.475582, -78.475636, -78.475729, -78.475845, -78.475885, -78.476431, -78.476859, -78.476935, -78.477056, -78.477164, -78.47759, -78.477629, -78.477702, -78.477782, -78.477845, -78.477992, -78.478139, -78.478197, -78.478355, -78.478474, -78.478368, 38.035613, 38.035766, 38.035904, 38.035902, 
38.035886, 38.035855, 38.035819, 38.035764, 38.035708, 38.035542, 38.035493, 38.035466, 38.035438, 38.035419, 38.035362, 38.035324, 38.035302, 38.035257, 38.035043, 38.034738, 38.034353, 38.034248, 38.034396, 38.034517, 38.034547, 38.034608, 38.034682, 38.035041, 38.035067, 38.035101, 38.035122, 38.035127, 38.035127, 38.035112, 38.035172, 38.035281, 38.035351, 38.035613))",0,100,88.37,4.65
515400010002019,51,540,001000,2019,Block 2019,G5040,U,15724,U,S,31004,0,+38.0360515,-078.4766509,19,60,93.33374788846012,71.7814703882705,87.11293896425117,"Block 2019, Block Group 2, Census Tract 10, Charlottesville city, Virginia",47,6,41,41,33,5,0,3,0,0,0,"list(c(-78.478224, -78.478082, -78.477952, -78.477892, -78.477797, -78.477708, -78.477645, -78.477543, -78.4772, -78.475251, -78.475453, -78.475468, -78.475502, -78.475582, -78.475876, -78.476067, -78.476463, -78.476977, -78.477208, -78.477369, -78.477439, -78.477511, -78.477662, -78.477727, -78.47782, -78.477901, -78.478014, -78.478132, -78.478224, 38.035904, 38.036167, 38.036434, 38.036516, 38.036606, 38.036665, 38.036692, 38.036721, 38.036761, 38.036524, 38.035804, 38.035751, 38.035587, 38.035257, 
38.035302, 38.035324, 38.035362, 38.035419, 38.035438, 38.035466, 38.035493, 38.035542, 38.035708, 38.035764, 38.035819, 38.035855, 38.035886, 38.035902, 38.035904))",12.77,87.23,70.21,10.64
515400010002020,51,540,001000,2020,Block 2020,G5040,U,15724,U,S,2962,0,+38.0339960,-078.4843353,0,0,95.02646691458565,73.08995682852608,89.89105306352887,"Block 2020, Block Group 2, Census Tract 10, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.48504, -78.484858, -78.484601, -78.484378, -78.483899, -78.483717, -78.483618, -78.483794, -78.483897, -78.484298, -78.484558, -78.484826, -78.484953, -78.48504, 38.034428, 38.034523, 38.034301, 38.034131, 38.033808, 38.033672, 38.033585, 38.033484, 38.033564, 38.033845, 38.034023, 38.034233, 38.034344, 38.034428))",NA,NA,NA,NA
515400010002021,51,540,001000,2021,Block 2021,G5040,U,15724,U,S,3229,0,+38.0350201,-078.4856286,0,0,94.95646939958844,72.51849147251674,89.53393636431012,"Block 2021, Block Group 2, Census Tract 10, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.486421, -78.486294, -78.485845, -78.485557, -78.485296, -78.48509, -78.484858, -78.48504, -78.485107, -78.485286, -78.485585, -78.485695, -78.485941, -78.48621, -78.486321, -78.486421, 38.035452, 38.035599, 38.035303, 38.035105, 38.034906, 38.034734, 38.034523, 38.034428, 38.034488, 38.034648, 38.034891, 38.034975, 38.03515, 38.035322, 38.035387, 38.035452))",NA,NA,NA,NA
515400010002022,51,540,001000,2022,Block 2022,G5040,U,15724,U,S,6771,0,+38.0356314,-078.4856565,0,0,94.5142690686212,72.485424981601,89.38317837922469,"Block 2022, Block Group 2, Census Tract 10, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.486058, -78.485833, -78.485806, -78.485701, -78.485232, -78.484995, -78.485303, -78.485557, -78.485845, -78.486294, -78.486058, 38.035874, 38.036138, 38.036166, 38.036095, 38.035799, 38.035639, 38.035344, 38.035105, 38.035303, 38.035599, 38.035874))",NA,NA,NA,NA
515400010002023,51,540,001000,2023,Block 2023,G5040,U,15724,U,S,18756,0,+38.0366050,-078.4846782,4,23,93.80175230464833,72.20963972775057,89.17523886940695,"Block 2023, Block Group 2, Census Tract 10, Charlottesville city, Virginia",16,5,11,9,5,0,0,4,0,0,2,"list(c(-78.485806, -78.485182, -78.484391, -78.483542, -78.483831, -78.484086, -78.484394, -78.484995, -78.485232, -78.485701, -78.485806, 38.036166, 38.036785, 38.037572, 38.037014, 38.036743, 38.036505, 38.036214, 38.035639, 38.035799, 38.036095, 38.036166))",31.25,68.75,31.25,0
515400010002024,51,540,001000,2024,Block 2024,G5040,U,15724,U,S,875,0,+38.0333662,-078.4835521,0,0,95.27509880065918,73.21068954467773,89.86994647979736,"Block 2024, Block Group 2, Census Tract 10, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.483794, -78.483618, -78.483494, -78.483387, -78.483353, -78.483328, -78.48352, -78.483585, -78.483617, -78.483713, -78.483794, 38.033484, 38.033585, 38.033459, 38.033329, 38.033275, 38.033224, 38.03315, 38.033252, 38.033296, 38.033408, 38.033484))",NA,NA,NA,NA
515400010002025,51,540,001000,2025,Block 2025,G5040,U,15724,U,S,8207,0,+38.0336246,-078.4806000,25,41,93.85767939061294,72.29275559790341,88.37281337785132,"Block 2025, Block Group 2, Census Tract 10, Charlottesville city, Virginia",36,0,36,36,36,0,0,0,0,0,0,"list(c(-78.480956, -78.480918, -78.480845, -78.480763, -78.480698, -78.480627, -78.48058, -78.480547, -78.480532, -78.480535, -78.480556, -78.480588, -78.480422, -78.480295, -78.480158, -78.480025, -78.479955, -78.480107, -78.480509, -78.48126, -78.480956, 38.033841, 38.033924, 38.03391, 38.033914, 38.033932, 38.033969, 38.034011, 38.034062, 38.034117, 38.034173, 38.034227, 38.034276, 38.034228, 38.034207, 38.034193, 38.034165, 38.034144, 38.033845, 38.033011, 38.033241, 38.033841))",0,100,100,0
515400010002026,51,540,001000,2026,Block 2026,G5040,U,15724,U,S,20477,0,+38.0342057,-078.4771205,17,45,94.16636432647705,71.79342639923095,87.97306354522705,"Block 2026, Block Group 2, Census Tract 10, Charlottesville city, Virginia",30,4,26,25,23,1,0,1,0,0,1,"list(c(-78.478121, -78.478008, -78.477991, -78.477991, -78.478009, -78.478041, -78.478082, -78.478139, -78.477992, -78.477845, -78.477782, -78.477702, -78.477629, -78.47759, -78.477164, -78.477056, -78.476935, -78.476859, -78.476431, -78.475885, -78.476077, -78.47614, -78.476236, -78.477242, -78.47742, -78.478221, -78.478121, 38.034208, 38.034522, 38.034628, 38.034735, 38.034841, 38.034942, 38.035031, 38.035112, 38.035127, 38.035127, 38.035122, 38.035101, 38.035067, 38.035041, 38.034682, 38.034608, 
38.034547, 38.034517, 38.034396, 38.034248, 38.033747, 38.033603, 38.033402, 38.033705, 38.033762, 38.034014, 38.034208))",13.33,86.67,76.67,3.33
515400010002027,51,540,001000,2027,Block 2027,G5040,U,15724,U,S,13159,0,+38.0331555,-078.4781957,16,27,94.09485316455812,72.62594535655545,88.71559206166661,"Block 2027, Block Group 2, Census Tract 10, Charlottesville city, Virginia",25,2,23,23,23,0,0,0,0,0,0,"list(c(-78.478911, -78.478639, -78.478315, -78.478221, -78.47742, -78.478009, -78.478169, -78.478954, -78.478911, 38.032631, 38.033177, 38.033845, 38.034014, 38.033762, 38.032642, 38.032287, 38.032532, 38.032631))",8,92,92,0
515400010002028,51,540,001000,2028,Block 2028,G5040,U,15724,U,S,20046,0,+38.0328402,-078.4771994,9,17,94.17003272783639,72.90349053864432,88.92793307918133,"Block 2028, Block Group 2, Census Tract 10, Charlottesville city, Virginia",15,0,15,14,13,1,0,0,0,0,1,"list(c(-78.478009, -78.47742, -78.477242, -78.476236, -78.476444, -78.476943, -78.477706, -78.478169, -78.478009, 38.032642, 38.033762, 38.033705, 38.033402, 38.032959, 38.03193, 38.032146, 38.032287, 38.032642))",0,100,86.67,6.67
515400010003000,51,540,001000,3000,Block 3000,G5040,U,15724,U,S,5385,0,+38.0389789,-078.4677765,0,0,94.05756432669503,71.40312017713275,88.56997530800956,"Block 3000, Block Group 3, Census Tract 10, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.471936, -78.470649, -78.470263, -78.470023, -78.469865, -78.469701, -78.469489, -78.469315, -78.469096, -78.468874, -78.46865, -78.468469, -78.468253, -78.467592, -78.46749, -78.467266, -78.467066, -78.46687, -78.466681, -78.466488, -78.466268, -78.466097, -78.465847, -78.465917, -78.46616, -78.466317, -78.466485, -78.466663, -78.466849, -78.467081, -78.46724, -78.467441, -78.467643, -78.468132, -78.468274, -78.468562, -78.468816, -78.46894, -78.469045, -78.46927, -78.469447, -78.469623, 
-78.469845, -78.470058, -78.470261, -78.470538, -78.472022, -78.471936, 38.040493, 38.039707, 38.039474, 38.039343, 38.03927, 38.039205, 38.039136, 38.03909, 38.039046, 38.039014, 38.038996, 38.038992, 38.038994, 38.039002, 38.038999, 38.038979, 38.038946, 38.038899, 38.038839, 38.038756, 38.038641, 38.038531, 38.038348, 38.038291, 38.03847, 38.038573, 38.038664, 38.038743, 38.038809, 38.038867, 38.038894, 38.038917, 38.038925, 38.03891, 38.038911, 38.038914, 38.038929, 38.038943, 38.038956, 38.038998, 
38.039041, 38.039093, 38.039173, 38.039266, 38.039372, 38.039539, 38.04044, 38.040493))",NA,NA,NA,NA
515400010003001,51,540,001000,3001,Block 3001,G5040,U,15724,U,S,198666,0,+38.0375220,-078.4699013,131,267,93.67375735843403,71.34659208946938,87.48298830288388,"Block 3001, Block Group 3, Census Tract 10, Charlottesville city, Virginia",218,9,209,209,203,6,0,0,0,0,0,"list(c(-78.473515, -78.473447, -78.472569, -78.47237, -78.472146, -78.471964, -78.47264, -78.473113, -78.472968, -78.472832, -78.472636, -78.472427, -78.47224, -78.472022, -78.470538, -78.470261, -78.470058, -78.469845, -78.469623, -78.469447, -78.46927, -78.469045, -78.46894, -78.468816, -78.468562, -78.468274, -78.468132, -78.467643, -78.467441, -78.46724, -78.467081, -78.466849, -78.466663, -78.466485, -78.466317, -78.46616, -78.465917, -78.465994, -78.466093, -78.467169, -78.467424, -78.467712, 
-78.468204, -78.468349, -78.468577, -78.468773, -78.469684, -78.470603, -78.471195, -78.471519, -78.470992, -78.470827, -78.470283, -78.470269, -78.470273, -78.470294, -78.470324, -78.470415, -78.470519, -78.470562, -78.470633, -78.47076, -78.470836, -78.470897, -78.470971, -78.471038, -78.4711, -78.471171, -78.471546, -78.472348, -78.473551, -78.473515, 38.037636, 38.037715, 38.038451, 38.038628, 38.038873, 38.039096, 38.039415, 38.039655, 38.039786, 38.039906, 38.040057, 38.040196, 38.040307, 38.04044, 
38.039539, 38.039372, 38.039266, 38.039173, 38.039093, 38.039041, 38.038998, 38.038956, 38.038943, 38.038929, 38.038914, 38.038911, 38.03891, 38.038925, 38.038917, 38.038894, 38.038867, 38.038809, 38.038743, 38.038664, 38.038573, 38.03847, 38.038291, 38.038227, 38.038141, 38.037253, 38.037026, 38.036741, 38.036182, 38.036006, 38.035708, 38.035428, 38.0341, 38.03448, 38.034723, 38.034866, 38.035634, 38.035903, 38.036981, 38.037043, 38.037106, 38.037167, 38.037212, 38.037289, 38.037356, 38.037376, 
38.03741, 38.037453, 38.037464, 38.037462, 38.037447, 38.037418, 38.037368, 38.03729, 38.036836, 38.037258, 38.03758, 38.037636))",4.13,95.87,93.12,2.75
515400010003002,51,540,001000,3002,Block 3002,G5040,U,15724,U,S,33694,0,+38.0368133,-078.4733500,18,35,93.34976260057137,71.43889977754051,87.12534972233559,"Block 3002, Block Group 3, Census Tract 10, Charlottesville city, Virginia",33,3,30,30,28,0,2,0,0,0,0,"list(c(-78.475032, -78.474846, -78.47417, -78.473966, -78.473798, -78.473755, -78.473718, -78.473693, -78.473551, -78.472348, -78.471546, -78.472169, -78.472219, -78.472291, -78.472356, -78.472395, -78.473612, -78.474039, -78.474603, -78.475203, -78.475032, 38.037098, 38.037515, 38.037325, 38.037272, 38.037228, 38.03723, 38.037246, 38.037273, 38.03758, 38.037258, 38.036836, 38.036086, 38.036054, 38.03603, 38.036026, 38.03603, 38.036297, 38.036386, 38.036515, 38.036668, 38.037098))",9.09,90.91,84.85,0
515400010003003,51,540,001000,3003,Block 3003,G5040,U,15724,U,S,31330,0,+38.0384388,-078.4734633,29,65,93.69974370078435,71.33805127825056,87.32516101655506,"Block 3003, Block Group 3, Census Tract 10, Charlottesville city, Virginia",54,3,51,48,48,0,0,0,0,0,3,"list(c(-78.474701, -78.474629, -78.474451, -78.474332, -78.474235, -78.474098, -78.473964, -78.473113, -78.47264, -78.471964, -78.472146, -78.47237, -78.472569, -78.473447, -78.473515, -78.473551, -78.473693, -78.473718, -78.473755, -78.473798, -78.473966, -78.47417, -78.474846, -78.474701, 38.037804, 38.037937, 38.038239, 38.038441, 38.038577, 38.038729, 38.038853, 38.039655, 38.039415, 38.039096, 38.038873, 38.038628, 38.038451, 38.037715, 38.037636, 38.03758, 38.037273, 38.037246, 38.03723, 38.037228, 
38.037272, 38.037325, 38.037515, 38.037804))",5.56,94.44,88.89,0
515400010003004,51,540,001000,3004,Block 3004,G5040,U,15724,U,S,87798,0,+38.0356255,-078.4731267,93,189,93.38536043003627,71.54212689208984,87.3724741734096,"Block 3004, Block Group 3, Census Tract 10, Charlottesville city, Virginia",149,1,148,146,140,5,0,1,0,0,2,"list(c(-78.475636, -78.475582, -78.475502, -78.475468, -78.475453, -78.475251, -78.475203, -78.474603, -78.474039, -78.473612, -78.472395, -78.472356, -78.472291, -78.472219, -78.472169, -78.471546, -78.471171, -78.4711, -78.471038, -78.470971, -78.470897, -78.470836, -78.47076, -78.470633, -78.470562, -78.470519, -78.470415, -78.470324, -78.470294, -78.470273, -78.470269, -78.470283, -78.470827, -78.470992, -78.471519, -78.471836, -78.472067, -78.472098, -78.472144, -78.472191, -78.472233, -78.472259, 
-78.472728, -78.472802, -78.472945, -78.473941, -78.474239, -78.475009, -78.475293, -78.475729, -78.475636, 38.035043, 38.035257, 38.035587, 38.035751, 38.035804, 38.036524, 38.036668, 38.036515, 38.036386, 38.036297, 38.03603, 38.036026, 38.03603, 38.036054, 38.036086, 38.036836, 38.03729, 38.037368, 38.037418, 38.037447, 38.037462, 38.037464, 38.037453, 38.03741, 38.037376, 38.037356, 38.037289, 38.037212, 38.037167, 38.037106, 38.037043, 38.036981, 38.035903, 38.035634, 38.034866, 38.035006, 38.0351, 
38.035113, 38.035123, 38.035118, 38.0351, 38.035077, 38.034426, 38.034315, 38.034104, 38.034324, 38.034393, 38.034573, 38.034643, 38.034738, 38.035043))",0.67,99.33,93.96,3.36
515400010003005,51,540,001000,3005,Block 3005,G5040,U,15724,U,S,26631,0,+38.0330862,-078.4737816,11,18,93.60076887342665,72.18123420432762,87.9899121037236,"Block 3005, Block Group 3, Census Tract 10, Charlottesville city, Virginia",18,2,16,16,15,1,0,0,0,0,0,"list(c(-78.474809, -78.474613, -78.474407, -78.473941, -78.472945, -78.473206, -78.473309, -78.473343, -78.473369, -78.473377, -78.473358, -78.473324, -78.472766, -78.473505, -78.474833, -78.474809, 38.032463, 38.032874, 38.033316, 38.034324, 38.034104, 38.033736, 38.033591, 38.033531, 38.033452, 38.033371, 38.033325, 38.033295, 38.033064, 38.03198, 38.032403, 38.032463))",11.11,88.89,83.33,5.56
515400010003006,51,540,001000,3006,Block 3006,G5040,U,15724,U,S,33993,0,+38.0336064,-078.4752061,28,43,93.80329267113609,72.00225508248208,87.6634264920665,"Block 3006, Block Group 3, Census Tract 10, Charlottesville city, Virginia",38,5,33,32,29,0,0,0,0,3,1,"list(c(-78.476444, -78.476236, -78.47614, -78.476077, -78.475885, -78.475845, -78.475729, -78.475293, -78.475009, -78.474239, -78.473941, -78.474407, -78.474613, -78.474809, -78.474833, -78.475345, -78.475378, -78.475436, -78.475552, -78.476298, -78.476444, 38.032959, 38.033402, 38.033603, 38.033747, 38.034248, 38.034353, 38.034738, 38.034643, 38.034573, 38.034393, 38.034324, 38.033316, 38.032874, 38.032463, 38.032403, 38.032559, 38.032572, 38.032603, 38.032661, 38.032902, 38.032959))",13.16,86.84,76.32,0
515400010003007,51,540,001000,3007,Block 3007,G5040,U,15724,U,S,7419,0,+38.0345841,-078.4721621,6,11,93.76939072480073,71.44378806449272,88.10343706285632,"Block 3007, Block Group 3, Census Tract 10, Charlottesville city, Virginia",11,1,10,10,10,0,0,0,0,0,0,"list(c(-78.472802, -78.472728, -78.472259, -78.472233, -78.472191, -78.472144, -78.472098, -78.472067, -78.471836, -78.471519, -78.471921, -78.472102, -78.472551, -78.472735, -78.472802, 38.034315, 38.034426, 38.035077, 38.0351, 38.035118, 38.035123, 38.035113, 38.0351, 38.035006, 38.034866, 38.034293, 38.03402, 38.034191, 38.034279, 38.034315))",9.09,90.91,90.91,0
515400010003008,51,540,001000,3008,Block 3008,G5040,U,15724,U,S,9580,0,+38.0342539,-078.4713588,14,31,93.72238580385844,71.56839720408122,88.26746543248494,"Block 3008, Block Group 3, Census Tract 10, Charlottesville city, Virginia",20,0,20,20,18,0,0,2,0,0,0,"list(c(-78.472102, -78.471921, -78.471519, -78.471195, -78.470603, -78.470661, -78.471056, -78.471198, -78.471528, -78.472, -78.472102, 38.03402, 38.034293, 38.034866, 38.034723, 38.03448, 38.034417, 38.033843, 38.033645, 38.033784, 38.033982, 38.03402))",0,100,90,0
515400010003009,51,540,001000,3009,Block 3009,G5040,U,15724,U,S,9894,0,+38.0338669,-078.4704391,11,16,93.40036184480874,71.97745619669999,88.01891477981417,"Block 3009, Block Group 3, Census Tract 10, Charlottesville city, Virginia",14,0,14,13,13,0,0,0,0,0,1,"list(c(-78.471056, -78.470661, -78.470603, -78.469684, -78.47027, -78.470466, -78.470629, -78.471198, -78.471056, 38.033843, 38.034417, 38.03448, 38.0341, 38.033241, 38.033331, 38.033401, 38.033645, 38.033843))",0,100,92.86,0
515400010003010,51,540,001000,3010,Block 3010,G5040,U,15724,U,S,48030,0,+38.0326060,-078.4719876,56,88,93.5657423811815,72.86107495333805,88.91156807025439,"Block 3010, Block Group 3, Census Tract 10, Charlottesville city, Virginia",80,0,80,74,65,3,0,6,0,0,6,"list(c(-78.473826, -78.473753, -78.473505, -78.472766, -78.472724, -78.47222, -78.472102, -78.472, -78.471528, -78.471198, -78.470629, -78.470466, -78.47027, -78.4707, -78.470803, -78.470842, -78.470914, -78.471136, -78.471328, -78.471427, -78.471851, -78.473042, -78.473386, -78.473549, -78.473606, -78.473733, -78.473818, -78.473851, -78.473826, 38.031483, 38.031617, 38.03198, 38.033064, 38.033122, 38.033843, 38.03402, 38.033982, 38.033784, 38.033645, 38.033401, 38.033331, 38.033241, 38.032614, 38.032467, 
38.032414, 38.032316, 38.032016, 38.031764, 38.031642, 38.031603, 38.031516, 38.031494, 38.031474, 38.03148, 38.031457, 38.031427, 38.031408, 38.031483))",0,100,81.25,3.75
515400010003011,51,540,001000,3011,Block 3011,G5040,U,15724,U,S,8310,0,+38.0336875,-078.4727788,7,18,93.62680444052053,71.81164266896802,88.27464250076649,"Block 3011, Block Group 3, Census Tract 10, Charlottesville city, Virginia",14,1,13,12,12,0,0,0,0,0,1,"list(c(-78.473369, -78.473343, -78.473309, -78.473206, -78.472945, -78.472802, -78.472735, -78.472551, -78.472102, -78.47222, -78.472724, -78.472766, -78.473324, -78.473358, -78.473377, -78.473369, 38.033452, 38.033531, 38.033591, 38.033736, 38.034104, 38.034315, 38.034279, 38.034191, 38.03402, 38.033843, 38.033122, 38.033064, 38.033295, 38.033325, 38.033371, 38.033452))",7.14,92.86,85.71,0
515400010003012,51,540,001000,3012,Block 3012,G5040,U,15724,U,S,13596,0,+38.0317292,-078.4744273,5,15,94.17619092022932,73.574085546422893,88.8986223574038,"Block 3012, Block Group 3, Census Tract 10, Charlottesville city, Virginia",11,0,11,11,11,0,0,0,0,0,0,"list(c(-78.475085, -78.474861, -78.474833, -78.473505, -78.473753, -78.473826, -78.473851, -78.473818, -78.473733, -78.473606, -78.473549, -78.473708, -78.473771, -78.473867, -78.473934, -78.474004, -78.474113, -78.474181, -78.474666, -78.475308, -78.475085, 38.031858, 38.032329, 38.032403, 38.03198, 38.031617, 38.031483, 38.031408, 38.031427, 38.031457, 38.03148, 38.031474, 38.031439, 38.031415, 38.031366, 38.031314, 38.031242, 38.031085, 38.031104, 38.031238, 38.031439, 38.031858))",0,100,100,0
515400010003013,51,540,001000,3013,Block 3013,G5040,U,15724,U,S,6746,0,+38.0320134,-078.4753745,54,62,94.17877798369436,73.56361574115175,88.96789146192145,"Block 3013, Block Group 3, Census Tract 10, Charlottesville city, Virginia",59,2,57,56,45,3,0,4,0,4,1,"list(c(-78.47576, -78.475436, -78.475378, -78.475345, -78.474833, -78.474861, -78.475085, -78.475308, -78.475935, -78.47576, 38.03196, 38.032603, 38.032572, 38.032559, 38.032403, 38.032329, 38.031858, 38.031439, 38.031635, 38.03196))",3.39,96.61,76.27,5.08
515400010003014,51,540,001000,3014,Block 3014,G5040,U,15724,U,S,11446,0,+38.0322875,-078.4761884,7,8,94.15129977259143,73.42250620085618,89.05800247192383,"Block 3014, Block Group 3, Census Tract 10, Charlottesville city, Virginia",6,1,5,3,2,1,0,0,0,0,2,"list(c(-78.476444, -78.476298, -78.475552, -78.475436, -78.47576, -78.475935, -78.476254, -78.476943, -78.476444, 38.032959, 38.032902, 38.032661, 38.032603, 38.03196, 38.031635, 38.031734, 38.03193, 38.032959))",16.67,83.33,33.33,16.67
